Place Key,City,State/Region,Country,Timezone,Geoname ID,Ekadashi Name,Ekadashi Type,Condition Code,Upavaasa Date 1,Upavaasa Date 2,Parana Date,Parana Start,Parana End,Parana Branch,Parana Tithi Rule,Hari Vasara End,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message
geoname:1269920,Hubli,Karnataka,India,Asia/Kolkata,1269920,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:16 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:16 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:16 AM to 06:20 AM"
geoname:1269843,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:01 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:01 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:01 AM to 06:20 AM"
geoname:1269771,Imphal,Manipur,India,Asia/Kolkata,1269771,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,04:52 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 04:52 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 04:52 AM to 06:20 AM"
geoname:1269655,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,04:51 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 04:51 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 04:51 AM to 06:20 AM"
geoname:1268159,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:00 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:00 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:00 AM to 06:20 AM"
geoname:4634946,Knoxville,Tennessee,United States,America/New_York,4634946,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,07:01 AM,09:40 AM,PRATAH,DWADASHI,01:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:01 AM to 09:40 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:01 AM to 09:40 AM"
geoname:1266285,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:19 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:19 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:19 AM to 06:20 AM"
geoname:1275004,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,05:17 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:17 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:17 AM to 06:20 AM"
geoname:1265683,Kumbakonam,Tamil Nadu,India,Asia/Kolkata,1265683,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:03 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:03 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:03 AM to 06:20 AM"
geoname:4922462,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,07:07 AM,09:48 AM,PRATAH,DWADASHI,01:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:07 AM to 09:48 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:07 AM to 09:48 AM"
geoname:2643743,London,London,United Kingdom,Europe/London,2643743,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,06:19 AM,08:49 AM,PRATAH,DWADASHI,06:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:19 AM to 08:49 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:19 AM to 08:49 AM"
geoname:5368361,Los Angeles,California,United States,America/Los_Angeles,5368361,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,06:21 AM,08:59 AM,PRATAH,DWADASHI,10:19 PM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:21 AM to 08:59 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:21 AM to 08:59 AM"
geoname:1264733,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,05:42 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:42 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:42 AM to 06:20 AM"
geoname:1264521,Madurai,Tamil Nadu,India,Asia/Kolkata,1264521,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:09 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:09 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:09 AM to 06:20 AM"
geoname:1263780,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:19 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:19 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:19 AM to 06:20 AM"
geoname:2158177,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Shravana Putrada Ekadashi,Dashami Viddha -> Valid Ekadashi,DASHAMI_VIDDHA_THEN_VALID_EKADASHI,2026-08-24,,2026-08-25,06:52 AM,09:04 AM,PRATAH,DWADASHI,03:19 PM,2026-08-23,COMPLETE,2026-08-23,VIDDHA_NO_FAST,Shravana Putrada Ekadashi,"Upavaasa: 24-Aug-26 | Parana: 25-Aug-26, 06:52 AM to 09:04 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. Ekadashi continues to a valid sunrise on 24-Aug-26; observe Upavaasa on that date.,"Shravana Putrada Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. Ekadashi continues to a valid sunrise on 24-Aug-26; observe Upavaasa on that date. Upavaasa: 24-Aug-26 | Parana: 25-Aug-26, 06:52 AM to 09:04 AM"
geoname:1275339,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,01:57 PM,04:28 PM,APARAHNA,DWADASHI,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 01:57 PM to 04:28 PM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 01:57 PM to 04:28 PM"
geoname:1262321,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:13 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:13 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:13 AM to 06:20 AM"
geoname:1262180,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,05:55 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:55 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:55 AM to 06:20 AM"
geoname:4644585,Nashville,Tennessee,United States,America/Chicago,4644585,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,06:13 AM,08:52 AM,PRATAH,DWADASHI,12:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:13 AM to 08:52 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:13 AM to 08:52 AM"
geoname:5099836,New Jersey,New Jersey,United States,America/New_York,5099836,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,06:16 AM,08:57 AM,PRATAH,DWADASHI,01:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:16 AM to 08:57 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:16 AM to 08:57 AM"
geoname:5128581,New York,New York,United States,America/New_York,5128581,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,06:15 AM,08:56 AM,PRATAH,DWADASHI,01:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:15 AM to 08:56 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:15 AM to 08:56 AM"
geoname:4167147,Orlando,Florida,United States,America/New_York,4167147,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,07:00 AM,09:35 AM,PRATAH,DWADASHI,01:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:00 AM to 09:35 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:00 AM to 09:35 AM"
geoname:1260546,Pandharpur,Maharashtra,India,Asia/Kolkata,1260546,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:13 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:13 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:13 AM to 06:20 AM"
geoname:2063523,Perth,Western Australia,Australia,Australia/Perth,2063523,Shravana Putrada Ekadashi,Ekadashi Dwaya,EKADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:42 AM,08:50 AM,PRATAH,DWADASHI,01:19 PM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:42 AM to 08:50 AM",Ekadashi is valid at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. Ekadashi is valid at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:42 AM to 08:50 AM"
geoname:4560349,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,06:21 AM,09:02 AM,PRATAH,DWADASHI,01:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:21 AM to 09:02 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:21 AM to 09:02 AM"
geoname:5308655,Phoenix,Arizona,United States,America/Phoenix,5308655,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,05:57 AM,08:34 AM,PRATAH,DWADASHI,10:19 PM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 05:57 AM to 08:34 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 05:57 AM to 08:34 AM"
geoname:5131614,Pittsford,New York,United States,America/New_York,5131614,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,06:26 AM,09:08 AM,PRATAH,DWADASHI,01:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:26 AM to 09:08 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:26 AM to 09:08 AM"
geoname:5383527,Placentia,California,United States,America/Los_Angeles,5383527,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,06:20 AM,08:57 AM,PRATAH,DWADASHI,10:19 PM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:20 AM to 08:57 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:20 AM to 08:57 AM"
geoname:1278994,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,05:40 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:40 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:40 AM to 06:20 AM"
geoname:1259229,Pune,Maharashtra,India,Asia/Kolkata,1259229,Shravana Putrada Ekadashi,Dwadashi Dwaya,DWADASHI_DWAYA,2026-08-23,2026-08-24,2026-08-25,06:19 AM,06:20 AM,POST_DWADASHI_FAST_DWADASHI_ENDS_IN_PRATAH,POST_DWADASHI_UPAVASA,10:49 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:19 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:19 AM to 06:20 AM"
geoname:4487042,Raleigh,North Carolina,United States,America/New_York,4487042,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,06:41 AM,09:19 AM,PRATAH,DWADASHI,01:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:41 AM to 09:19 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:41 AM to 09:19 AM"
geoname:4781708,Richmond,Virginia,United States,America/New_York,4781708,Shravana Putrada Ekadashi,Normal Ekadashi,NORMAL,2026-08-23,,2026-08-24,06:34 AM,09:13 AM,PRATAH,DWADASHI,01:19 AM,2026-08-23,COMPLETE,2026-08-23,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:34 AM to 09:13 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:34 AM to 09:13 AM"
