Place Key,City,State/Region,Country,Timezone,Geoname ID,Ekadashi Name,Ekadashi Type,Condition Code,Upavaasa Date 1,Upavaasa Date 2,Parana Date,Parana Start,Parana End,Parana Branch,Parana Tithi Rule,Hari Vasara End,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message
geoname:1266285,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:24 AM,08:47 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:24 AM to 08:47 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:24 AM to 08:47 AM"
geoname:1275004,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:15 AM,07:52 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 07:52 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 07:52 AM"
geoname:1265683,Kumbakonam,Tamil Nadu,India,Asia/Kolkata,1265683,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:15 AM,08:25 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:25 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:25 AM"
geoname:285787,Kuwait,Al Asimah,Kuwait,Asia/Kuwait,285787,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,05:44 AM,08:05 AM,PRATAH,DWADASHI,03:45 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 05:44 AM to 08:05 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 05:44 AM to 08:05 AM"
geoname:4922462,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:50 AM,10:08 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:50 AM to 10:08 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:50 AM to 10:08 AM"
geoname:2643743,London,London,United Kingdom,Europe/London,2643743,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:11 AM,09:26 AM,PRATAH,DWADASHI,01:45 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:11 AM to 09:26 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:11 AM to 09:26 AM"
geoname:5368361,Los Angeles,California,United States,America/Los_Angeles,5368361,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:52 AM,09:11 AM,PRATAH,DWADASHI,05:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:52 AM to 09:11 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:52 AM to 09:11 AM"
geoname:1264733,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:15 AM,08:22 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:22 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:22 AM"
geoname:1264521,Madurai,Tamil Nadu,India,Asia/Kolkata,1264521,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:15 AM,08:30 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:30 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:30 AM"
geoname:1263780,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:20 AM,08:43 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:20 AM to 08:43 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:20 AM to 08:43 AM"
geoname:1275339,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:30 AM,08:52 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:30 AM to 08:52 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:30 AM to 08:52 AM"
geoname:1262321,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:15 AM,08:36 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:36 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:36 AM"
geoname:1262180,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:15 AM,08:28 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:28 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:28 AM"
geoname:4644585,Nashville,Tennessee,United States,America/Chicago,4644585,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:47 AM,09:06 AM,PRATAH,DWADASHI,07:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:47 AM to 09:06 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:47 AM to 09:06 AM"
geoname:5099836,New Jersey,New Jersey,United States,America/New_York,5099836,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:59 AM,09:17 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:59 AM to 09:17 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:59 AM to 09:17 AM"
geoname:5128581,New York,New York,United States,America/New_York,5128581,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:59 AM,09:17 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:59 AM to 09:17 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:59 AM to 09:17 AM"
geoname:4167147,Orlando,Florida,United States,America/New_York,4167147,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:22 AM,09:42 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:22 AM to 09:42 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:22 AM to 09:42 AM"
geoname:1260546,Pandharpur,Maharashtra,India,Asia/Kolkata,1260546,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:20 AM,08:43 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:20 AM to 08:43 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:20 AM to 08:43 AM"
geoname:2063523,Perth,Western Australia,Australia,Australia/Perth,2063523,Indira Ekadashi,Dashami Viddha Ekadashi,DASHAMI_VIDDHA,2026-10-07,,2026-10-08,05:46 AM,08:17 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,08:45 AM,2026-10-06,COMPLETE,2026-10-06,VIDDHA_NO_FAST,Indira Ekadashi,"Upavaasa: 07-Oct-26 | Parana: 08-Oct-26, 05:46 AM to 08:17 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 07-Oct-26 on Dwadashi.,"Indira Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 07-Oct-26 on Dwadashi. Upavaasa: 07-Oct-26 | Parana: 08-Oct-26, 05:46 AM to 08:17 AM"
geoname:4560349,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:03 AM,09:21 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:03 AM to 09:21 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:03 AM to 09:21 AM"
geoname:5308655,Phoenix,Arizona,United States,America/Phoenix,5308655,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:27 AM,08:47 AM,PRATAH,DWADASHI,05:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:27 AM to 08:47 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:27 AM to 08:47 AM"
geoname:5131614,Pittsford,New York,United States,America/New_York,5131614,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:14 AM,09:31 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:14 AM to 09:31 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:14 AM to 09:31 AM"
geoname:5383527,Placentia,California,United States,America/Los_Angeles,5383527,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:51 AM,09:10 AM,PRATAH,DWADASHI,05:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:51 AM to 09:10 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:51 AM to 09:10 AM"
geoname:1278994,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:15 AM,08:18 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:18 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:18 AM"
geoname:1259229,Pune,Maharashtra,India,Asia/Kolkata,1259229,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:26 AM,08:48 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:26 AM to 08:48 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:26 AM to 08:48 AM"
geoname:4487042,Raleigh,North Carolina,United States,America/New_York,4487042,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:15 AM,09:34 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:15 AM to 09:34 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:15 AM to 09:34 AM"
geoname:4781708,Richmond,Virginia,United States,America/New_York,4781708,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:11 AM,09:30 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:11 AM to 09:30 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:11 AM to 09:30 AM"
geoname:5134086,Rochester,New York,United States,America/New_York,5134086,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:15 AM,09:32 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:15 AM to 09:32 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:15 AM to 09:32 AM"
geoname:5391959,San Francisco,California,United States,America/Los_Angeles,5391959,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:11 AM,09:30 AM,PRATAH,DWADASHI,05:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:11 AM to 09:30 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:11 AM to 09:30 AM"
geoname:5809844,Seattle,Washington,United States,America/Los_Angeles,5809844,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:17 AM,09:33 AM,PRATAH,DWADASHI,05:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:17 AM to 09:33 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:17 AM to 09:33 AM"
geoname:1835848,Seoul,Seoul,South Korea,Asia/Seoul,1835848,Indira Ekadashi,Dashami Viddha Ekadashi,DASHAMI_VIDDHA,2026-10-07,,2026-10-08,06:33 AM,08:51 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,09:45 AM,2026-10-06,COMPLETE,2026-10-06,VIDDHA_NO_FAST,Indira Ekadashi,"Upavaasa: 07-Oct-26 | Parana: 08-Oct-26, 06:33 AM to 08:51 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 07-Oct-26 on Dwadashi.,"Indira Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 07-Oct-26 on Dwadashi. Upavaasa: 07-Oct-26 | Parana: 08-Oct-26, 06:33 AM to 08:51 AM"
geoname:1256525,Shiliguri,West Bengal,India,Asia/Kolkata,1256525,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:15 AM,07:52 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 07:52 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 07:52 AM"
geoname:1256287,Silchar,Assam,India,Asia/Kolkata,1256287,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:15 AM,07:34 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 07:34 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 07:34 AM"
geoname:1255634,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:29 AM,08:49 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:29 AM to 08:49 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:29 AM to 08:49 AM"
geoname:1254388,Srirangam,Tamil Nadu,India,Asia/Kolkata,1254388,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:15 AM,08:28 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:28 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:15 AM to 08:28 AM"
geoname:5139865,Stonybrook,New York,United States,America/New_York,5139865,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:56 AM,09:14 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:56 AM to 09:14 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:56 AM to 09:14 AM"
geoname:1255364,Surat,Gujarat,India,Asia/Kolkata,1255364,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,06:31 AM,08:53 AM,PRATAH,DWADASHI,06:15 AM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:31 AM to 08:53 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 06:31 AM to 08:53 AM"
geoname:5140405,Syracuse,New York,United States,America/New_York,5140405,Indira Ekadashi,Normal Ekadashi,NORMAL,2026-10-06,,2026-10-07,07:09 AM,09:26 AM,PRATAH,DWADASHI,08:45 PM,2026-10-06,COMPLETE,2026-10-06,UPAVASA_DAY_1,Indira Ekadashi,"Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:09 AM to 09:26 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Indira Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 06-Oct-26 | Parana: 07-Oct-26, 07:09 AM to 09:26 AM"
