Place Key,City,State/Region,Country,Timezone,Geoname ID,Ekadashi Name,Ekadashi Type,Condition Code,Upavaasa Date 1,Upavaasa Date 2,Parana Date,Parana Start,Parana End,Parana Branch,Parana Tithi Rule,Hari Vasara End,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message
geoname:5119251,Greece,New York,United States,America/New_York,5119251,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,06:59 AM,09:24 AM,PRATAH,DWADASHI,06:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:59 AM to 09:24 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:59 AM to 09:24 AM"
geoname:1270603,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:15 AM,08:40 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:15 AM to 08:40 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:15 AM to 08:40 AM"
geoname:1271476,Guwahati,Assam,India,Asia/Kolkata,1271476,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,05:12 AM,07:37 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:12 AM to 07:37 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:12 AM to 07:37 AM"
geoname:4699066,Houston,Texas,United States,America/Chicago,4699066,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,07:11 AM,09:36 AM,PRATAH,DWADASHI,05:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 07:11 AM to 09:36 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 07:11 AM to 09:36 AM"
geoname:1269920,Hubli,Karnataka,India,Asia/Kolkata,1269920,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:19 AM,08:44 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:19 AM to 08:44 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:19 AM to 08:44 AM"
geoname:1269843,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:05 AM,08:30 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:05 AM to 08:30 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:05 AM to 08:30 AM"
geoname:1269771,Imphal,Manipur,India,Asia/Kolkata,1269771,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,05:03 AM,07:28 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:03 AM to 07:28 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:03 AM to 07:28 AM"
geoname:1269655,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,05:05 AM,07:30 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:05 AM to 07:30 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:05 AM to 07:30 AM"
geoname:1268159,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:00 AM,08:25 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:00 AM to 08:25 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:00 AM to 08:25 AM"
geoname:4634946,Knoxville,Tennessee,United States,America/New_York,4634946,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,07:25 AM,09:50 AM,PRATAH,DWADASHI,06:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 07:25 AM to 09:50 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 07:25 AM to 09:50 AM"
geoname:1266285,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:22 AM,08:47 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:22 AM to 08:47 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:22 AM to 08:47 AM"
geoname:1275004,Kolkata,West Bengal,India,Asia/Kolkata,1275004,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,05:26 AM,07:51 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:26 AM to 07:51 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:26 AM to 07:51 AM"
geoname:1265683,Kumbakonam,Tamil Nadu,India,Asia/Kolkata,1265683,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:01 AM,08:26 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:01 AM to 08:26 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:01 AM to 08:26 AM"
geoname:285787,Kuwait,Al Asimah,Kuwait,Asia/Kuwait,285787,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,05:37 AM,08:02 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,01:30 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:37 AM to 08:02 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:37 AM to 08:02 AM"
geoname:4922462,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,07:36 AM,10:01 AM,PRATAH,DWADASHI,06:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 07:36 AM to 10:01 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 07:36 AM to 10:01 AM"
geoname:2643743,London,London,United Kingdom,Europe/London,2643743,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,06:48 AM,09:14 AM,PRATAH,DWADASHI,11:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:48 AM to 09:14 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:48 AM to 09:14 AM"
geoname:5368361,Los Angeles,California,United States,America/Los_Angeles,5368361,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,06:42 AM,09:07 AM,PRATAH,DWADASHI,03:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:42 AM to 09:07 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:42 AM to 09:07 AM"
geoname:1264733,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,05:55 AM,08:20 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:55 AM to 08:20 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 05:55 AM to 08:20 AM"
geoname:1264521,Madurai,Tamil Nadu,India,Asia/Kolkata,1264521,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:07 AM,08:32 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:07 AM to 08:32 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:07 AM to 08:32 AM"
geoname:1263780,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:20 AM,08:45 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:20 AM to 08:45 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:20 AM to 08:45 AM"
geoname:2158177,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:07 AM,08:33 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,08:30 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:07 AM to 08:33 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:07 AM to 08:33 AM"
geoname:1275339,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:28 AM,08:53 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:28 AM to 08:53 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:28 AM to 08:53 AM"
geoname:1262321,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:13 AM,08:38 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:13 AM to 08:38 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:13 AM to 08:38 AM"
geoname:1262180,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:03 AM,08:28 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:03 AM to 08:28 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:03 AM to 08:28 AM"
geoname:4644585,Nashville,Tennessee,United States,America/Chicago,4644585,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,06:36 AM,09:01 AM,PRATAH,DWADASHI,05:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:36 AM to 09:01 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:36 AM to 09:01 AM"
geoname:5099836,New Jersey,New Jersey,United States,America/New_York,5099836,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,06:45 AM,09:10 AM,PRATAH,DWADASHI,06:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:45 AM to 09:10 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:45 AM to 09:10 AM"
geoname:5128581,New York,New York,United States,America/New_York,5128581,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,06:45 AM,09:10 AM,PRATAH,DWADASHI,06:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:45 AM to 09:10 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:45 AM to 09:10 AM"
geoname:4167147,Orlando,Florida,United States,America/New_York,4167147,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,07:15 AM,09:40 AM,PRATAH,DWADASHI,06:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 07:15 AM to 09:40 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 07:15 AM to 09:40 AM"
geoname:1260546,Pandharpur,Maharashtra,India,Asia/Kolkata,1260546,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:18 AM,08:43 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,04:00 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:18 AM to 08:43 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:18 AM to 08:43 AM"
geoname:2063523,Perth,Western Australia,Australia,Australia/Perth,2063523,Parsva Ekadashi,Shravanopavasa,SHRAVANOPAVASA,2026-09-22,2026-09-23,2026-09-24,06:04 AM,08:30 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,06:30 AM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:04 AM to 08:30 AM",A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. **Observe Upavaasa today and continue tomorrow.**,"Parsva Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi with Shravana Nakshatra at sunrise. Observe Upavaasa today and continue tomorrow. Upavaasa: 22-Sep-26 and 23-Sep-26 | Parana: 24-Sep-26, 06:04 AM to 08:30 AM"
geoname:4560349,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,06:49 AM,09:14 AM,PRATAH,DWADASHI,06:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:49 AM to 09:14 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:49 AM to 09:14 AM"
geoname:5308655,Phoenix,Arizona,United States,America/Phoenix,5308655,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,06:17 AM,08:42 AM,PRATAH,DWADASHI,03:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:17 AM to 08:42 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:17 AM to 08:42 AM"
geoname:5131614,Pittsford,New York,United States,America/New_York,5131614,Parsva Ekadashi,Normal Ekadashi,NORMAL,2026-09-22,,2026-09-23,06:59 AM,09:24 AM,PRATAH,DWADASHI,06:30 PM,2026-09-22,COMPLETE,2026-09-22,UPAVASA_DAY_1,Parsva Ekadashi,"Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:59 AM to 09:24 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya.,"Parsva Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya. Upavaasa: 22-Sep-26 | Parana: 23-Sep-26, 06:59 AM to 09:24 AM"
